Facility,WWTP,Date,Lab,Target_Name,Copies_Per_Liter_WW,Sample_ID,Detection_Limit,Population,Sample_Type,No_of_Hours_Missed,flow 
W. OAK MEADOWS,W OAK MEADOWS,5/27/2021,R,SARS CoV-2 N1,2200,0527.WOM-2,1941.93,12177,Composite,NA,
Afton Village,AFTON VILLAGE,6/1/2021,R,SARS CoV-2 N2,3593.33,0601.AFVI-1,2310,2442,Composite,NA,
Afton Village,AFTON VILLAGE,6/1/2021,R,SARS CoV-2 N1,3593.33,0601.AFVI-1,2180.43,2442,Composite,NA,
Afton Village,AFTON VILLAGE,6/1/2021,R,SARS CoV-2 N2,0,0601.AFVI-2,2310,2442,Composite,NA,
Afton Village,AFTON VILLAGE,6/1/2021,R,SARS CoV-2 N1,660,0601.AFVI-2,2180.43,2442,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,6/1/2021,R,SARS CoV-2 N2,9533.33,0601.ALIEF-1,2310,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,6/1/2021,R,SARS CoV-2 N1,16866.67,0601.ALIEF-1,2180.43,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,6/1/2021,R,SARS CoV-2 N2,4913.33,0601.ALIEF-2,2310,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,6/1/2021,R,SARS CoV-2 N1,7333.33,0601.ALIEF-2,2180.43,11114,Composite,NA,
Belle Park,BELLE PARK#1,6/1/2021,R,SARS CoV-2 N2,3446.67,0601.BELL-1,2310,6196,Composite,NA,
Belle Park,BELLE PARK#1,6/1/2021,R,SARS CoV-2 N1,4033.33,0601.BELL-1,2180.43,6196,Composite,NA,
Belle Park,BELLE PARK#1,6/1/2021,R,SARS CoV-2 N2,2053.33,0601.BELL-2,2310,6196,Composite,NA,
Belle Park,BELLE PARK#1,6/1/2021,R,SARS CoV-2 N1,4033.33,0601.BELL-2,2180.43,6196,Composite,NA,
Bintliff,BINTLIFF,6/1/2021,R,SARS CoV-2 N2,5720,0601.BINT-1,2310,10644,Composite,NA,
Bintliff,BINTLIFF,6/1/2021,R,SARS CoV-2 N1,8066.67,0601.BINT-1,2180.43,10644,Composite,NA,
Bintliff,BINTLIFF,6/1/2021,R,SARS CoV-2 N2,4180,0601.BINT-2,2310,10644,Composite,NA,
Bintliff,BINTLIFF,6/1/2021,R,SARS CoV-2 N1,3666.67,0601.BINT-2,2180.43,10644,Composite,NA,
Carvel,CARVEL,6/1/2021,R,SARS CoV-2 N2,2786.67,0601.CARV-1,2310,20741,Composite,NA,
Carvel,CARVEL,6/1/2021,R,SARS CoV-2 N1,1686.67,0601.CARV-1,2180.43,20741,Composite,NA,
Carvel,CARVEL,6/1/2021,R,SARS CoV-2 N2,513.33,0601.CARV-2,2310,20741,Composite,NA,
Carvel,CARVEL,6/1/2021,R,SARS CoV-2 N1,2126.67,0601.CARV-2,2180.43,20741,Composite,NA,
Cherry oak,CHERRY OAK,6/1/2021,R,SARS CoV-2 N2,2346.67,0601.CHER-1,2310,11456,Composite,NA,
Cherry oak,CHERRY OAK,6/1/2021,R,SARS CoV-2 N1,5280,0601.CHER-1,2180.43,11456,Composite,NA,
Cherry oak,CHERRY OAK,6/1/2021,R,SARS CoV-2 N2,6673.33,0601.CHER-2,2310,11456,Composite,NA,
Cherry oak,CHERRY OAK,6/1/2021,R,SARS CoV-2 N1,5573.33,0601.CHER-2,2180.43,11456,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,6/1/2021,R,SARS CoV-2 N2,12466.67,0601.CHIM2-1,2310,17108,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,6/1/2021,R,SARS CoV-2 N1,10266.67,0601.CHIM2-1,2180.43,17108,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,6/1/2021,R,SARS CoV-2 N2,7333.33,0601.CHIM2-2,2310,17108,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,6/1/2021,R,SARS CoV-2 N1,7333.33,0601.CHIM2-2,2180.43,17108,Composite,NA,
COOK RD.,COOK RD,6/1/2021,R,SARS CoV-2 N2,10266.67,0601.COOK-1,2310,10448,Composite,NA,
COOK RD.,COOK RD,6/1/2021,R,SARS CoV-2 N1,16133.33,0601.COOK-1,2180.43,10448,Composite,NA,
Ferguson Way,FERGUSON WAY,6/1/2021,R,SARS CoV-2 N2,0,0601.FERG-1,2310,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,6/1/2021,R,SARS CoV-2 N1,0,0601.FERG-1,2180.43,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,6/1/2021,R,SARS CoV-2 N2,0,0601.FERG-2,2310,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,6/1/2021,R,SARS CoV-2 N1,733.33,0601.FERG-2,2180.43,2013,Composite,NA,
Fondren No.2,FONDREN#2,6/1/2021,R,SARS CoV-2 N2,7406.67,0601.FON2-1,2310,17237,Composite,NA,
Fondren No.2,FONDREN#2,6/1/2021,R,SARS CoV-2 N1,8800,0601.FON2-1,2180.43,17237,Composite,NA,
Fondren No.2,FONDREN#2,6/1/2021,R,SARS CoV-2 N2,4840,0601.FON2-2,2310,17237,Composite,NA,
Fondren No.2,FONDREN#2,6/1/2021,R,SARS CoV-2 N1,4180,0601.FON2-2,2180.43,17237,Composite,NA,
Heights,HEIGHTS,6/1/2021,R,SARS CoV-2 N2,806.67,0601.HEIG-1,2310,1724,Composite,NA,
Heights,HEIGHTS,6/1/2021,R,SARS CoV-2 N1,0,0601.HEIG-1,2180.43,1724,Composite,NA,
Heights,HEIGHTS,6/1/2021,R,SARS CoV-2 N2,586.67,0601.HEIG-2,2310,1724,Composite,NA,
Heights,HEIGHTS,6/1/2021,R,SARS CoV-2 N1,586.67,0601.HEIG-2,2180.43,1724,Composite,NA,
Kirkwood #3 LS/CFS 340,KIRKWOOD#3,6/1/2021,R,SARS CoV-2 N2,1320,0601.KIRK-1,2310,17464,Composite,NA,
Kirkwood #3 LS/CFS 340,KIRKWOOD#3,6/1/2021,R,SARS CoV-2 N1,1906.67,0601.KIRK-1,2180.43,17464,Composite,NA,
Kirkwood #3 LS/CFS 340,KIRKWOOD#3,6/1/2021,R,SARS CoV-2 N2,1320,0601.KIRK-2,2310,17464,Composite,NA,
Kirkwood #3 LS/CFS 340,KIRKWOOD#3,6/1/2021,R,SARS CoV-2 N1,660,0601.KIRK-2,2180.43,17464,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,6/1/2021,R,SARS CoV-2 N2,5133.33,0601.MUD175-1,2310,5607,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,6/1/2021,R,SARS CoV-2 N1,1760,0601.MUD175-1,2180.43,5607,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,6/1/2021,R,SARS CoV-2 N2,4913.33,0601.MUD175-2,2310,5607,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,6/1/2021,R,SARS CoV-2 N1,7333.33,0601.MUD175-2,2180.43,5607,Composite,NA,
MUD No. 123,MUD#123,6/1/2021,R,SARS CoV-2 N2,3520,0601.MUD123-1,2310,11441,Composite,NA,
MUD No. 123,MUD#123,6/1/2021,R,SARS CoV-2 N1,3520,0601.MUD123-1,2180.43,11441,Composite,NA,
MUD No. 123,MUD#123,6/1/2021,R,SARS CoV-2 N2,1980,0601.MUD123-2,2310,11441,Composite,NA,
MUD No. 123,MUD#123,6/1/2021,R,SARS CoV-2 N1,1320,0601.MUD123-2,2180.43,11441,Composite,NA,
North Eldridge,N ELDRIDGE,6/1/2021,R,SARS CoV-2 N2,660,0601.NELD-1,2310,4541,Composite,NA,
North Eldridge,N ELDRIDGE,6/1/2021,R,SARS CoV-2 N1,660,0601.NELD-1,2180.43,4541,Composite,NA,
North Eldridge,N ELDRIDGE,6/1/2021,R,SARS CoV-2 N2,1833.33,0601.NELD-2,2310,4541,Composite,NA,
North Eldridge,N ELDRIDGE,6/1/2021,R,SARS CoV-2 N1,953.33,0601.NELD-2,2180.43,4541,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,6/1/2021,R,SARS CoV-2 N2,5866.67,0601.RICH-1,2310,14857,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,6/1/2021,R,SARS CoV-2 N1,5866.67,0601.RICH-1,2180.43,14857,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,6/1/2021,R,SARS CoV-2 N2,5133.33,0601.RICH-2,2310,14857,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,6/1/2021,R,SARS CoV-2 N1,7333.33,0601.RICH-2,2180.43,14857,Composite,NA,
S. Post Oak No. 1,POST OAK#1,6/1/2021,R,SARS CoV-2 N2,34466.67,0601.SPO1-1,2310,8412,Composite,NA,
S. Post Oak No. 1,POST OAK#1,6/1/2021,R,SARS CoV-2 N1,29333.33,0601.SPO1-1,2180.43,8412,Composite,NA,
S. Post Oak No. 1,POST OAK#1,6/1/2021,R,SARS CoV-2 N2,35933.33,0601.SPO1-2,2310,8412,Composite,NA,
S. Post Oak No. 1,POST OAK#1,6/1/2021,R,SARS CoV-2 N1,30066.67,0601.SPO1-2,2180.43,8412,Composite,NA,
Saddle Brook,SADDLE BROOK,6/1/2021,R,SARS CoV-2 N2,1393.33,0601.SABR-1,2310,1620,Composite,NA,
Saddle Brook,SADDLE BROOK,6/1/2021,R,SARS CoV-2 N1,733.33,0601.SABR-1,2180.43,1620,Composite,NA,
Saddle Brook,SADDLE BROOK,6/1/2021,R,SARS CoV-2 N2,2640,0601.SABR-2,2310,1620,Composite,NA,
Saddle Brook,SADDLE BROOK,6/1/2021,R,SARS CoV-2 N1,0,0601.SABR-2,2180.43,1620,Composite,NA,
San Felipe FN140,SAN FELIPE,6/1/2021,R,SARS CoV-2 N2,880,0601.SANF-1,2310,9241,Composite,NA,
San Felipe FN140,SAN FELIPE,6/1/2021,R,SARS CoV-2 N1,0,0601.SANF-1,2180.43,9241,Composite,NA,
San Felipe FN140,SAN FELIPE,6/1/2021,R,SARS CoV-2 N2,806.67,0601.SANF-2,2310,9241,Composite,NA,
San Felipe FN140,SAN FELIPE,6/1/2021,R,SARS CoV-2 N1,0,0601.SANF-2,2180.43,9241,Composite,NA,
Stella Link FN575,STELLALINK,6/1/2021,R,SARS CoV-2 N2,5940,0601.STEL-1,2310,5673,Composite,NA,
Stella Link FN575,STELLALINK,6/1/2021,R,SARS CoV-2 N1,5133.33,0601.STEL-1,2180.43,5673,Composite,NA,
Stella Link FN575,STELLALINK,6/1/2021,R,SARS CoV-2 N2,2713.33,0601.STEL-2,2310,5673,Composite,NA,
Stella Link FN575,STELLALINK,6/1/2021,R,SARS CoV-2 N1,4106.67,0601.STEL-2,2180.43,5673,Composite,NA,
TREEWATER,TREEWATER,6/1/2021,R,SARS CoV-2 N2,38133.33,0601.TREE-1,2310,7221,Composite,NA,
TREEWATER,TREEWATER,6/1/2021,R,SARS CoV-2 N1,42533.33,0601.TREE-1,2180.43,7221,Composite,NA,
TREEWATER,TREEWATER,6/1/2021,R,SARS CoV-2 N2,45466.67,0601.TREE-2,2310,7221,Composite,NA,
TREEWATER,TREEWATER,6/1/2021,R,SARS CoV-2 N1,48400,0601.TREE-2,2180.43,7221,Composite,NA,
W.C.I.D. 78,WCID#078,6/1/2021,R,SARS CoV-2 N2,9533.33,0601.WCID78-1,2310,6350,Composite,NA,
W.C.I.D. 78,WCID#078,6/1/2021,R,SARS CoV-2 N1,6600,0601.WCID78-1,2180.43,6350,Composite,NA,
W.C.I.D. 78,WCID#078,6/1/2021,R,SARS CoV-2 N2,10046.67,0601.WCID78-2,2310,6350,Composite,NA,
W.C.I.D. 78,WCID#078,6/1/2021,R,SARS CoV-2 N1,10266.67,0601.WCID78-2,2180.43,6350,Composite,NA,
WCID #028,WCID#028,6/1/2021,R,SARS CoV-2 N2,4033.33,0601.WCID28-1,2310,22510,Composite,NA,
WCID #028,WCID#028,6/1/2021,R,SARS CoV-2 N1,6600,0601.WCID28-1,2180.43,22510,Composite,NA,
WCID #028,WCID#028,6/1/2021,R,SARS CoV-2 N2,5866.67,0601.WCID28-2,2310,22510,Composite,NA,
WCID #028,WCID#028,6/1/2021,R,SARS CoV-2 N1,6600,0601.WCID28-2,2180.43,22510,Composite,NA,
West Orem,WEST OREM,6/1/2021,R,SARS CoV-2 N2,16866.67,0601.WEOR-1,2310,3687,Composite,NA,
West Orem,WEST OREM,6/1/2021,R,SARS CoV-2 N1,19066.67,0601.WEOR-1,2180.43,3687,Composite,NA,
West Orem,WEST OREM,6/1/2021,R,SARS CoV-2 N2,17600,0601.WEOR-2,2310,3687,Composite,NA,
West Orem,WEST OREM,6/1/2021,R,SARS CoV-2 N1,15400,0601.WEOR-2,2180.43,3687,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,6/1/2021,R,SARS CoV-2 N2,513.33,0601.WHW-1,2310,3171,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,6/1/2021,R,SARS CoV-2 N1,1026.67,0601.WHW-1,2180.43,3171,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,6/1/2021,R,SARS CoV-2 N2,2200,0601.WHW-2,2310,3171,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,6/1/2021,R,SARS CoV-2 N1,1100,0601.WHW-2,2180.43,3171,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,6/1/2021,R,SARS CoV-2 N2,3666.67,0601.WPAR-1,2310,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,6/1/2021,R,SARS CoV-2 N1,4400,0601.WPAR-1,2180.43,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,6/1/2021,R,SARS CoV-2 N2,2420,0601.WPAR-2,2310,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,6/1/2021,R,SARS CoV-2 N1,3080,0601.WPAR-2,2180.43,43088,Composite,NA,
Woodway No. 1 LS FN 153,WOODWAY#1,6/1/2021,R,SARS CoV-2 N2,0,0601.WWAY-2,2310,2424,Composite,NA,
Woodway No. 1 LS FN 153,WOODWAY#1,6/1/2021,R,SARS CoV-2 N1,0,0601.WWAY-2,2180.43,2424,Composite,NA,
COOK RD.,COOK RD,6/1/2021,R,SARS CoV-2 N2,13200,0601.COOK-2,2053.33,10448,Composite,NA,
COOK RD.,COOK RD,6/1/2021,R,SARS CoV-2 N1,14666.67,0601.COOK-2,2620.44,10448,Composite,NA,
Woodway No. 1 LS FN 153,WOODWAY#1,6/1/2021,R,SARS CoV-2 N2,0,0601.WWAY-1,2053.33,2424,Composite,NA,
Woodway No. 1 LS FN 153,WOODWAY#1,6/1/2021,R,SARS CoV-2 N1,0,0601.WWAY-1,2620.44,2424,Composite,NA,
BALLANTINE (CFS),BALLANTINE,6/3/2021,R,SARS CoV-2 N2,0,0603.BALL-1,2053.33,8231,Composite,NA,
BALLANTINE (CFS),BALLANTINE,6/3/2021,R,SARS CoV-2 N1,0,0603.BALL-1,2620.44,8231,Composite,NA,
BALLANTINE (CFS),BALLANTINE,6/3/2021,R,SARS CoV-2 N2,0,0603.BALL-2,2053.33,8231,Composite,NA,
BALLANTINE (CFS),BALLANTINE,6/3/2021,R,SARS CoV-2 N1,0,0603.BALL-2,2620.44,8231,Composite,NA,
Banner LS FN 221,BANNER,6/3/2021,R,SARS CoV-2 N2,586.67,0603.BANN-1,2053.33,715,Composite,NA,
Banner LS FN 221,BANNER,6/3/2021,R,SARS CoV-2 N1,1173.33,0603.BANN-1,2620.44,715,Composite,NA,
Banner LS FN 221,BANNER,6/3/2021,R,SARS CoV-2 N2,513.33,0603.BANN-2,2053.33,715,Composite,NA,
Banner LS FN 221,BANNER,6/3/2021,R,SARS CoV-2 N1,513.33,0603.BANN-2,2620.44,715,Composite,NA,
Belmont LS,BELMONT,6/3/2021,R,SARS CoV-2 N2,14666.67,0603.BELM-1,2053.33,15074,Composite,NA,
Belmont LS,BELMONT,6/3/2021,R,SARS CoV-2 N1,19066.67,0603.BELM-1,2620.44,15074,Composite,NA,
Belmont LS,BELMONT,6/3/2021,R,SARS CoV-2 N2,2786.67,0603.BELM-2,2053.33,15074,Composite,NA,
Belmont LS,BELMONT,6/3/2021,R,SARS CoV-2 N1,7333.33,0603.BELM-2,2620.44,15074,Composite,NA,
BRETSHIRE #2,BRETSHIRE#2,6/3/2021,R,SARS CoV-2 N2,5206.67,0603.BRET-1,2053.33,7750,Composite,NA,
BRETSHIRE #2,BRETSHIRE#2,6/3/2021,R,SARS CoV-2 N1,8066.67,0603.BRET-1,2620.44,7750,Composite,NA,
BRETSHIRE #2,BRETSHIRE#2,6/3/2021,R,SARS CoV-2 N2,5206.67,0603.BRET-2,2053.33,7750,Composite,NA,
BRETSHIRE #2,BRETSHIRE#2,6/3/2021,R,SARS CoV-2 N1,6600,0603.BRET-2,2620.44,7750,Composite,NA,
Brock LS 26,BROCK,6/3/2021,R,SARS CoV-2 N2,13933.33,0603.BROC-1,2053.33,27548,Composite,NA,
Brock LS 26,BROCK,6/3/2021,R,SARS CoV-2 N1,11000,0603.BROC-1,2620.44,27548,Composite,NA,
Brock LS 26,BROCK,6/3/2021,R,SARS CoV-2 N2,13933.33,0603.BROC-2,2053.33,27548,Composite,NA,
Brock LS 26,BROCK,6/3/2021,R,SARS CoV-2 N1,13200,0603.BROC-2,2620.44,27548,Composite,NA,
Chatwood,CHATWOOD,6/3/2021,R,SARS CoV-2 N2,13200,0603.CHAT-1,2053.33,2594,Composite,NA,
Chatwood,CHATWOOD,6/3/2021,R,SARS CoV-2 N1,13933.33,0603.CHAT-1,2620.44,2594,Composite,NA,
Chatwood,CHATWOOD,6/3/2021,R,SARS CoV-2 N2,12466.67,0603.CHAT-2,2053.33,2594,Composite,NA,
Chatwood,CHATWOOD,6/3/2021,R,SARS CoV-2 N1,9533.33,0603.CHAT-2,2620.44,2594,Composite,NA,
FAIRWAY,FAIRWAY,6/3/2021,R,SARS CoV-2 N2,49133.33,0603.FAIR-1,2053.33,6160,Composite,NA,
FAIRWAY,FAIRWAY,6/3/2021,R,SARS CoV-2 N1,53533.33,0603.FAIR-1,2620.44,6160,Composite,NA,
FAIRWAY,FAIRWAY,6/3/2021,R,SARS CoV-2 N2,55000,0603.FAIR-2,2053.33,6160,Composite,NA,
FAIRWAY,FAIRWAY,6/3/2021,R,SARS CoV-2 N1,63800,0603.FAIR-2,2620.44,6160,Composite,NA,
Findlay,FINDLAY,6/3/2021,R,SARS CoV-2 N2,0,0603.FIND-1,2053.33,4858,Composite,NA,
Findlay,FINDLAY,6/3/2021,R,SARS CoV-2 N1,1026.67,0603.FIND-1,2620.44,4858,Composite,NA,
Findlay,FINDLAY,6/3/2021,R,SARS CoV-2 N2,586.67,0603.FIND-2,2053.33,4858,Composite,NA,
Findlay,FINDLAY,6/3/2021,R,SARS CoV-2 N1,1686.67,0603.FIND-2,2620.44,4858,Composite,NA,
GARDEN VILLAS (CFS),GARDEN VILLAS,6/3/2021,R,SARS CoV-2 N2,0,0603.GAVI-1,2053.33,5540,Composite,NA,
GARDEN VILLAS (CFS),GARDEN VILLAS,6/3/2021,R,SARS CoV-2 N1,513.33,0603.GAVI-1,2620.44,5540,Composite,NA,
GARDEN VILLAS (CFS),GARDEN VILLAS,6/3/2021,R,SARS CoV-2 N2,0,0603.GAVI-2,2774.77,5540,Composite,NA,
GARDEN VILLAS (CFS),GARDEN VILLAS,6/3/2021,R,SARS CoV-2 N1,0,0603.GAVI-2,3541.14,5540,Composite,NA,
GENOA,GENOA,6/3/2021,R,SARS CoV-2 N2,0,0603.GEN-1,2053.33,2278,Composite,NA,
GENOA,GENOA,6/3/2021,R,SARS CoV-2 N1,0,0603.GEN-1,2620.44,2278,Composite,NA,
GENOA,GENOA,6/3/2021,R,SARS CoV-2 N2,0,0603.GEN-2,2053.33,2278,Composite,NA,
GENOA,GENOA,6/3/2021,R,SARS CoV-2 N1,660,0603.GEN-2,2620.44,2278,Composite,NA,
GILPIN,GILPIN,6/3/2021,R,SARS CoV-2 N2,4473.33,0603.GIL-1,2053.33,9837,Composite,NA,
GILPIN,GILPIN,6/3/2021,R,SARS CoV-2 N1,4473.33,0603.GIL-1,2620.44,9837,Composite,NA,
GILPIN,GILPIN,6/3/2021,R,SARS CoV-2 N2,3373.33,0603.GIL-2,2053.33,9837,Composite,NA,
GILPIN,GILPIN,6/3/2021,R,SARS CoV-2 N1,1393.33,0603.GIL-2,2620.44,9837,Composite,NA,
GULF FREEWAY #2,GULF FREEWAY#2,6/3/2021,R,SARS CoV-2 N2,92400,0603.GF2-1,2053.33,32746,Composite,NA,
GULF FREEWAY #2,GULF FREEWAY#2,6/3/2021,R,SARS CoV-2 N1,96800,0603.GF2-1,2620.44,32746,Composite,NA,
GULF FREEWAY #2,GULF FREEWAY#2,6/3/2021,R,SARS CoV-2 N2,90200,0603.GF2-2,2053.33,32746,Composite,NA,
GULF FREEWAY #2,GULF FREEWAY#2,6/3/2021,R,SARS CoV-2 N1,90200,0603.GF2-2,2620.44,32746,Composite,NA,
HORSE PEN GULLEY,HORSE PEN GULLEY,6/3/2021,R,SARS CoV-2 N2,2346.67,0603.HPG-1,2053.33,2612,Composite,NA,
HORSE PEN GULLEY,HORSE PEN GULLEY,6/3/2021,R,SARS CoV-2 N1,2346.67,0603.HPG-1,2620.44,2612,Composite,NA,
HORSE PEN GULLEY,HORSE PEN GULLEY,6/3/2021,R,SARS CoV-2 N2,4400,0603.HPG-2,2053.33,2612,Composite,NA,
HORSE PEN GULLEY,HORSE PEN GULLEY,6/3/2021,R,SARS CoV-2 N1,3153.33,0603.HPG-2,2620.44,2612,Composite,NA,
Langley Rd FN#635,LANGLEY RD,6/3/2021,R,SARS CoV-2 N2,3666.67,0603.LANG-1,2053.33,2658,Composite,NA,
Langley Rd FN#635,LANGLEY RD,6/3/2021,R,SARS CoV-2 N1,4326.67,0603.LANG-1,2620.44,2658,Composite,NA,
Langley Rd FN#635,LANGLEY RD,6/3/2021,R,SARS CoV-2 N2,2126.67,0603.LANG-2,2053.33,2658,Composite,NA,
Langley Rd FN#635,LANGLEY RD,6/3/2021,R,SARS CoV-2 N1,7333.33,0603.LANG-2,2620.44,2658,Composite,NA,
Lockwood,LOCKWOOD,6/3/2021,R,SARS CoV-2 N2,0,0603.LWD-1,2053.33,5281,Composite,NA,
Lockwood,LOCKWOOD,6/3/2021,R,SARS CoV-2 N1,0,0603.LWD-1,2620.44,5281,Composite,NA,
Lockwood,LOCKWOOD,6/3/2021,R,SARS CoV-2 N2,0,0603.LWD-2,2053.33,5281,Composite,NA,
Lockwood,LOCKWOOD,6/3/2021,R,SARS CoV-2 N1,586.67,0603.LWD-2,2620.44,5281,Composite,NA,
Magnolia Park,MAGNOLIA PARK,6/3/2021,R,SARS CoV-2 N2,13933.33,0603.MAGN-1,2053.33,19943,Composite,NA,
Magnolia Park,MAGNOLIA PARK,6/3/2021,R,SARS CoV-2 N1,19800,0603.MAGN-1,2620.44,19943,Composite,NA,
Magnolia Park,MAGNOLIA PARK,6/3/2021,R,SARS CoV-2 N2,13933.33,0603.MAGN-2,2053.33,19943,Composite,NA,
Magnolia Park,MAGNOLIA PARK,6/3/2021,R,SARS CoV-2 N1,17600,0603.MAGN-2,2620.44,19943,Composite,NA,
Market Street No.1,MARKET ST #1,6/3/2021,R,SARS CoV-2 N2,0,0603.MARK-1,2053.33,9779,Composite,NA,
Market Street No.1,MARKET ST #1,6/3/2021,R,SARS CoV-2 N1,513.33,0603.MARK-1,2620.44,9779,Composite,NA,
Market Street No.1,MARKET ST #1,6/3/2021,R,SARS CoV-2 N2,2200,0603.MARK-2,2053.33,9779,Composite,NA,
Market Street No.1,MARKET ST #1,6/3/2021,R,SARS CoV-2 N1,1100,0603.MARK-2,2620.44,9779,Composite,NA,
Maxey LS FN 411,MAXEY RD,6/3/2021,R,SARS CoV-2 N2,1540,0603.MAX-1,2053.33,7270,Composite,NA,
Maxey LS FN 411,MAXEY RD,6/3/2021,R,SARS CoV-2 N1,3006.67,0603.MAX-1,2620.44,7270,Composite,NA,
Maxey LS FN 411,MAXEY RD,6/3/2021,R,SARS CoV-2 N2,1466.67,0603.MAX-2,2053.33,7270,Composite,NA,
Maxey LS FN 411,MAXEY RD,6/3/2021,R,SARS CoV-2 N1,1466.67,0603.MAX-2,2620.44,7270,Composite,NA,
Parker LS FN542,PARKER RD,6/3/2021,R,SARS CoV-2 N2,0,0603.PARL-1,2053.33,4511,Composite,NA,
Parker LS FN542,PARKER RD,6/3/2021,R,SARS CoV-2 N1,0,0603.PARL-1,2620.44,4511,Composite,NA,
Parker LS FN542,PARKER RD,6/3/2021,R,SARS CoV-2 N2,0,0603.PARL-2,2053.33,4511,Composite,NA,
Parker LS FN542,PARKER RD,6/3/2021,R,SARS CoV-2 N1,0,0603.PARL-2,2620.44,4511,Composite,NA,
SCOTT #1 (CFS),SCOTT#1,6/3/2021,R,SARS CoV-2 N2,1393.33,0603.SCOT1-1,2053.33,20087,Composite,NA,
SCOTT #1 (CFS),SCOTT#1,6/3/2021,R,SARS CoV-2 N1,660,0603.SCOT1-1,2620.44,20087,Composite,NA,
SCOTT #1 (CFS),SCOTT#1,6/3/2021,R,SARS CoV-2 N2,1906.67,0603.SCOT1-2,2053.33,20087,Composite,NA,
SCOTT #1 (CFS),SCOTT#1,6/3/2021,R,SARS CoV-2 N1,660,0603.SCOT1-2,2620.44,20087,Composite,NA,
Songwood LS FN457,SONGWOOD,6/3/2021,R,SARS CoV-2 N2,5133.33,0603.SONG-1,2053.33,2128,Composite,NA,
Songwood LS FN457,SONGWOOD,6/3/2021,R,SARS CoV-2 N1,3740,0603.SONG-1,2620.44,2128,Composite,NA,
Songwood LS FN457,SONGWOOD,6/3/2021,R,SARS CoV-2 N2,7333.33,0603.SONG-2,2053.33,2128,Composite,NA,
Songwood LS FN457,SONGWOOD,6/3/2021,R,SARS CoV-2 N1,7333.33,0603.SONG-2,2620.44,2128,Composite,NA,
TEXAS,TEXAS,6/3/2021,R,SARS CoV-2 N2,733.33,0603.TEX-1,2053.33,4864,Composite,NA,
TEXAS,TEXAS,6/3/2021,R,SARS CoV-2 N1,2200,0603.TEX-1,2620.44,4864,Composite,NA,
TEXAS,TEXAS,6/3/2021,R,SARS CoV-2 N2,0,0603.TEX-2,2053.33,4864,Composite,NA,
TEXAS,TEXAS,6/3/2021,R,SARS CoV-2 N1,806.67,0603.TEX-2,2620.44,4864,Composite,NA,
W. OAK MEADOWS,W OAK MEADOWS,6/3/2021,R,SARS CoV-2 N2,2053.33,0603.WOM-1,2053.33,12177,Composite,NA,
W. OAK MEADOWS,W OAK MEADOWS,6/3/2021,R,SARS CoV-2 N1,1393.33,0603.WOM-1,2620.44,12177,Composite,NA,
W. OAK MEADOWS,W OAK MEADOWS,6/3/2021,R,SARS CoV-2 N2,2126.67,0603.WOM-2,2053.33,12177,Composite,NA,
W. OAK MEADOWS,W OAK MEADOWS,6/3/2021,R,SARS CoV-2 N1,2126.67,0603.WOM-2,2620.44,12177,Composite,NA,
North Eldridge,N ELDRIDGE,6/8/2021,R,SARS CoV-2 N2,13200,0608.NELD-2,2089.51,4541,Composite,NA,
North Eldridge,N ELDRIDGE,6/8/2021,R,SARS CoV-2 N1,14666.67,0608.NELD-2,1686.67,4541,Composite,NA,
Afton Village,AFTON VILLAGE,6/8/2021,R,SARS CoV-2 N2,1173.33,0608.AFVI-1,1576.67,2442,Composite,NA,
Afton Village,AFTON VILLAGE,6/8/2021,R,SARS CoV-2 N1,586.67,0608.AFVI-1,1540,2442,Composite,NA,
Afton Village,AFTON VILLAGE,6/8/2021,R,SARS CoV-2 N2,0,0608.AFVI-2,1576.67,2442,Composite,NA,
